,state,city_href,room_href,review_number,review,room_title,room_description,room_address
488,arizona,/phoenix,/phoenix/quests/eludesions-escape-rooms-mad-hatter,1,Excellent staff- excellent service- excellent experience. Our group of ten did The Mad Hatter and we had a blast!  The rooms are super fun!! If you like escape rooms - you'll love Eludsions!,"Escape room ""Mad Hatter"" by Eludesions Escape Rooms in Phoenix","Description:You have entered the world of Wonderland, where anything can happen - and oftentimes does! You can hear a party off in the distance. Perhaps the Mad Hatter can help you find your way home. Be aware of your surroundings - keeping your wits about you will be your most challenging task yet. Hurry, before you go completely mad!","2710 W Bell Road, Suite 1200, Phoenix, AZ 85053 (Show on map)"
489,arizona,/phoenix,/phoenix/quests/eludesions-escape-rooms-mad-hatter,2,"The four of us did the mad hatter and escaped in 45 min! It was definitely challenging but very fast paced and fun. Loved the decor. We loved it so much we did the runestones one right after. That one was fun too, but we preferred the mad hatter because it was more exciting.","Escape room ""Mad Hatter"" by Eludesions Escape Rooms in Phoenix","Description:You have entered the world of Wonderland, where anything can happen - and oftentimes does! You can hear a party off in the distance. Perhaps the Mad Hatter can help you find your way home. Be aware of your surroundings - keeping your wits about you will be your most challenging task yet. Hurry, before you go completely mad!","2710 W Bell Road, Suite 1200, Phoenix, AZ 85053 (Show on map)"
490,arizona,/phoenix,/phoenix/quests/eludesions-escape-rooms-case-file-x,0,One the best escape rooms in Phoenix. Very high production value with a mix of unique and interesting concepts. We only tried case files X and definitely coming back for more rooms as they open up in the future!,"Escape room ""Case File: X"" by Eludesions Escape Rooms in Phoenix","Description:On June 25, 2013, following the Freedom of Information Act (FOIA) request filed in 2005, the CIA publicly acknowledged the existence of the highly secretive base for the first time known as Area 51. In response to additional FOIA requests, the CIA was forced to declassify many once secretive documents detailing the history and purpose of this renowned facility.
To avoid further pressure, the CIA devised a covert operation to remove highly classified and sensitive documents from the facility and relocate them to a remote location in Arizona in an effort to preserve their secrecy.
You and your group of renegade journalists have tracked down this new location and have made it your purpose to seize this fleeting opportunity to uncover the most hidden and coveted of all national secrets – Case File X.","2710 W Bell Road, Suite 1200, Phoenix, AZ 85053 (Show on map)"
491,arizona,/phoenix,/phoenix/quests/eludesions-escape-rooms-case-file-x,1,"We had a group of 10 in the ""Case File X"" room. I can honesty say this is the best escape room facility we've ever been to! The level of intricacy and technologically advanced clues was outstanding. Our cluemaster was excellent in giving clues when we needed them. We were able to make it out and had an excellent time!! I highly recommend this place and we will definitely be back.","Escape room ""Case File: X"" by Eludesions Escape Rooms in Phoenix","Description:On June 25, 2013, following the Freedom of Information Act (FOIA) request filed in 2005, the CIA publicly acknowledged the existence of the highly secretive base for the first time known as Area 51. In response to additional FOIA requests, the CIA was forced to declassify many once secretive documents detailing the history and purpose of this renowned facility.
To avoid further pressure, the CIA devised a covert operation to remove highly classified and sensitive documents from the facility and relocate them to a remote location in Arizona in an effort to preserve their secrecy.
You and your group of renegade journalists have tracked down this new location and have made it your purpose to seize this fleeting opportunity to uncover the most hidden and coveted of all national secrets – Case File X.","2710 W Bell Road, Suite 1200, Phoenix, AZ 85053 (Show on map)"
492,arizona,/phoenix,/phoenix/quests/eludesions-escape-rooms-case-file-x,2,This was sooo fun! My boyfriend and I went to the Case File X room. It was just the two of us and we made it out with a few minutes to spare (thanks to the hints). Pretty cool and intricate puzzles. The staff was amazing and very friendly even at 11:30PM when we left. Great set up and i highly recommend this place for groups or even just two people! We both enjoyed it very much and are planning our return to a different room.,"Escape room ""Case File: X"" by Eludesions Escape Rooms in Phoenix","Description:On June 25, 2013, following the Freedom of Information Act (FOIA) request filed in 2005, the CIA publicly acknowledged the existence of the highly secretive base for the first time known as Area 51. In response to additional FOIA requests, the CIA was forced to declassify many once secretive documents detailing the history and purpose of this renowned facility.
To avoid further pressure, the CIA devised a covert operation to remove highly classified and sensitive documents from the facility and relocate them to a remote location in Arizona in an effort to preserve their secrecy.
You and your group of renegade journalists have tracked down this new location and have made it your purpose to seize this fleeting opportunity to uncover the most hidden and coveted of all national secrets – Case File X.","2710 W Bell Road, Suite 1200, Phoenix, AZ 85053 (Show on map)"
493,arizona,/phoenix,/phoenix/quests/escape-house-mesa-flood-the-city,0,"We played the room ""flood the city"" - it was very difficult! However we had the best time! It was a clean room, an intriguing and it kept us engaged the entire time. Brian helped us out with three clues and was great in setting the stage for the story! We'll definitely be back.","Escape room ""Flood The City"" by Escape House Mesa in Phoenix","Description:Terrorist calling himself Marcin is attempting to blow the dam and flood the city. You and a group of agents boarded Marcin's boat and found where all of the bombs are located. Only one problem, the door locked behind you and the bombs are scheduled to blow in one hour. Can you escape and save the city?","3460 E Southern Ave #110, Mesa, AZ 85204 (Show on map)"
494,arizona,/phoenix,/phoenix/quests/escape-house-mesa-flood-the-city,1,"This was our first experience with an escape room and we had the most amazing time!  We decided to go as a family for my daughter's 16th birthday and we let her choose the room. She chose Flood the City because she said it sounded the most ""interesting.""  After booking the room, we realized it was also the most difficult, but we decided we were up for the challenge.  The staff here was also great!  Since we were newbies, he spent some time letting us know how it works and then went on to tell us the back story of our game. We were to discover the clues to unlock our door and to save the city from being flooded.  We were allowed 3 hints during our hour game, which we did use.  There were five of us and the game was definitely difficult but we escaped with only minutes to spare.  So much fun and we can't wait to return and try the other rooms!","Escape room ""Flood The City"" by Escape House Mesa in Phoenix","Description:Terrorist calling himself Marcin is attempting to blow the dam and flood the city. You and a group of agents boarded Marcin's boat and found where all of the bombs are located. Only one problem, the door locked behind you and the bombs are scheduled to blow in one hour. Can you escape and save the city?","3460 E Southern Ave #110, Mesa, AZ 85204 (Show on map)"
495,arizona,/phoenix,/phoenix/quests/escape-house-mesa-flood-the-city,2,"Thank you Ryan for making our experience a great one. This was our family's 2nd time at Escape House Mesa, we did Flood the City and had a great time. Thanks again!","Escape room ""Flood The City"" by Escape House Mesa in Phoenix","Description:Terrorist calling himself Marcin is attempting to blow the dam and flood the city. You and a group of agents boarded Marcin's boat and found where all of the bombs are located. Only one problem, the door locked behind you and the bombs are scheduled to blow in one hour. Can you escape and save the city?","3460 E Southern Ave #110, Mesa, AZ 85204 (Show on map)"
496,arizona,/phoenix,/phoenix/quests/alcatraz-escape-games-horcrux-hysteria,0,"This is definitely a “ must see” if you love escape rooms! It definitely felt like you were in the Wizarding world of Harry Potter and Ian, our game master, was awesome! As chaotic as it can get at times he was on point with the clues and even cheering us on at times. Will definitely be going back to escape the zombie apocalypse.","Escape room ""Wizard Hysteria"" by Alcatraz Escape Games in Phoenix","Description: In an evil twist of fate, He-Who-Must-Not-Be-Named has once again escaped death and returned to torment the wizarding and Muggle worlds alike. You and your wizarding cohort find yourself trapped within the walls of Hogwarts - with only an hour to spare before the Dark Lord lets loose the Cruciatus Curse on you unlucky lot.","1290 N Scottsdale Rd. Suite 103 Tempe, AZ 85281 (Show on map)"
497,arizona,/phoenix,/phoenix/quests/alcatraz-escape-games-horcrux-hysteria,1,"Seriously, THE BEST! Heard a lot about escape rooms and this was the first one we actually did. If others are anything like this, I'm all in. We did the Horcrux Hysteria (Harry Potter theme) and it was awesome! Took 5 moderately intelligent adults almost the entire hour to work our way out. So challenging but a ton of fun. The guys that work there are really nice very accommodating, and the location is great. Great with friends tonight and will bring my teams back for work activities. Excited to come back!","Escape room ""Wizard Hysteria"" by Alcatraz Escape Games in Phoenix","Description: In an evil twist of fate, He-Who-Must-Not-Be-Named has once again escaped death and returned to torment the wizarding and Muggle worlds alike. You and your wizarding cohort find yourself trapped within the walls of Hogwarts - with only an hour to spare before the Dark Lord lets loose the Cruciatus Curse on you unlucky lot.","1290 N Scottsdale Rd. Suite 103 Tempe, AZ 85281 (Show on map)"
498,arizona,/phoenix,/phoenix/quests/alcatraz-escape-games-horcrux-hysteria,2,This has been one of the best date nights we've had! Horcrux Hysteria was incredibly well done. The room was very immersive and creative. Highly recommended for a group date night!,"Escape room ""Wizard Hysteria"" by Alcatraz Escape Games in Phoenix","Description: In an evil twist of fate, He-Who-Must-Not-Be-Named has once again escaped death and returned to torment the wizarding and Muggle worlds alike. You and your wizarding cohort find yourself trapped within the walls of Hogwarts - with only an hour to spare before the Dark Lord lets loose the Cruciatus Curse on you unlucky lot.","1290 N Scottsdale Rd. Suite 103 Tempe, AZ 85281 (Show on map)"
499,arizona,/phoenix,/phoenix/quests/escape-games-az-the-bake-off,0,great escape games! all are well themed and fun to do,"Escape room ""The Bake Off"" by Escape Games AZ in Phoenix","Description:The baker you work for has made it into the final round of the national bake off and hopes to soon realize her dream of winning. However, someone has stolen her package of secret ingredient, so she’s sent you to find her spare container. Unfortunately, you don’t know what the ingredient is or where she’s hidden her backup. You have 60 minutes to find it before the bake off begins without her.","12 N. Center Street, Suite 200 Mesa, AZ 85201 (Show on map)"
500,arizona,/phoenix,/phoenix/quests/escape-games-az-the-bake-off,1,It was a lot of fun with my family.,"Escape room ""The Bake Off"" by Escape Games AZ in Phoenix","Description:The baker you work for has made it into the final round of the national bake off and hopes to soon realize her dream of winning. However, someone has stolen her package of secret ingredient, so she’s sent you to find her spare container. Unfortunately, you don’t know what the ingredient is or where she’s hidden her backup. You have 60 minutes to find it before the bake off begins without her.","12 N. Center Street, Suite 200 Mesa, AZ 85201 (Show on map)"
501,arizona,/phoenix,/phoenix/quests/escape-games-az-the-bake-off,2,It was a lot more fun than I expected it. Our whole group enjoyed it very much. These guys did a great job. thank you.,"Escape room ""The Bake Off"" by Escape Games AZ in Phoenix","Description:The baker you work for has made it into the final round of the national bake off and hopes to soon realize her dream of winning. However, someone has stolen her package of secret ingredient, so she’s sent you to find her spare container. Unfortunately, you don’t know what the ingredient is or where she’s hidden her backup. You have 60 minutes to find it before the bake off begins without her.","12 N. Center Street, Suite 200 Mesa, AZ 85201 (Show on map)"
502,arizona,/phoenix,/phoenix/quests/phoenix-escape-room-the-crimson-storm,0,Working with others my husband and I did The Crimson Storm. We had a great time!,"Escape room ""The Crimson Storm"" by Gilbert Escape Room in Phoenix","Description:Thieves of the high seas, you and your pirate crew have been captured and taken prisoner aboard the infamous Crimson Storm, a ship known for possessing the power to call down the winds and waves to crush their enemies. The source of this power, an ancient artifact known as the Crimson Heart is kept deep in the hull of the ship. Can you help your crew escape the clutches of the Storm and find the Crimson Heart before it is too late?","6040 North 7th St, Suite 205 Phoenix, AZ 85014 (Show on map)"
503,arizona,/phoenix,/phoenix/quests/phoenix-escape-room-the-crimson-storm,1,"My daughter decided to get kidnapped by pirates for her birthday because, why not? Phoenix Escape Room went way above and way beyond to make her birthday special for us. You guys are seriously amazing. Thank you!","Escape room ""The Crimson Storm"" by Gilbert Escape Room in Phoenix","Description:Thieves of the high seas, you and your pirate crew have been captured and taken prisoner aboard the infamous Crimson Storm, a ship known for possessing the power to call down the winds and waves to crush their enemies. The source of this power, an ancient artifact known as the Crimson Heart is kept deep in the hull of the ship. Can you help your crew escape the clutches of the Storm and find the Crimson Heart before it is too late?","6040 North 7th St, Suite 205 Phoenix, AZ 85014 (Show on map)"
504,arizona,/phoenix,/phoenix/quests/phoenix-escape-room-the-crimson-storm,2,"This was such a fun experience and the staff was so fun! Me and my husband tried it out for date night, and we are hooked! Too bad we needed a few more minutes to escape, but we will be back to try all the other rooms!","Escape room ""The Crimson Storm"" by Gilbert Escape Room in Phoenix","Description:Thieves of the high seas, you and your pirate crew have been captured and taken prisoner aboard the infamous Crimson Storm, a ship known for possessing the power to call down the winds and waves to crush their enemies. The source of this power, an ancient artifact known as the Crimson Heart is kept deep in the hull of the ship. Can you help your crew escape the clutches of the Storm and find the Crimson Heart before it is too late?","6040 North 7th St, Suite 205 Phoenix, AZ 85014 (Show on map)"
505,arizona,/phoenix,/phoenix/quests/escape-zone-az-the-island,0,Really fun time. We did the island which is a large group room. Had a fun time laughing at each other.,"Escape room ""The Island"" by Escape Zone in Phoenix","Description:Pele the Volcano Fire God has slept for centuries. Today Pele will awaken and demand a human sacrifice. Four tribes compete for survival. Work together with your tribe, work fast, and work smart to complete the challenge. Your life could depend on it. Welcome to the Big Kahuna Games.","414 S Mill Ave #112 Tempe, AZ 85281 (Show on map)"
506,arizona,/phoenix,/phoenix/quests/escape-zone-az-the-island,1,"So much fun and easy, but yet so hard. Thanks for the great room!","Escape room ""The Island"" by Escape Zone in Phoenix","Description:Pele the Volcano Fire God has slept for centuries. Today Pele will awaken and demand a human sacrifice. Four tribes compete for survival. Work together with your tribe, work fast, and work smart to complete the challenge. Your life could depend on it. Welcome to the Big Kahuna Games.","414 S Mill Ave #112 Tempe, AZ 85281 (Show on map)"
507,arizona,/phoenix,/phoenix/quests/escape-zone-az-the-island,2,"This room was the bomb. I went with my co-workers as a team event, so we were able to fit 16 of us comfortably in there. None of the teams made it out, but it was super close! I loved how my team was working on one clue for a hot minute and we had read the clue ""upside down"" and one of the employees told us to take a closer look to make sure we were right....they nudged us enough to understand we had read the clue wrong but never gave the answer away. I would absolutely come back- so fun and it felt exciting to be in volcano *-*","Escape room ""The Island"" by Escape Zone in Phoenix","Description:Pele the Volcano Fire God has slept for centuries. Today Pele will awaken and demand a human sacrifice. Four tribes compete for survival. Work together with your tribe, work fast, and work smart to complete the challenge. Your life could depend on it. Welcome to the Big Kahuna Games.","414 S Mill Ave #112 Tempe, AZ 85281 (Show on map)"
508,arizona,/phoenix,/phoenix/quests/escape-narrative-the-story-room,0,This escape room was much different then others. It required real life thinking and problem solving. It was super fun and interactive. Was definitely well thought out. Would highly recommend!,"Escape room ""The Story Room"" by Escape Narrative in Phoenix","Description:At Escape Narrative, the room starts with a strong story that causes the situational stress and barriers, and the puzzles occur organically from that story arc. When a team leaves they should be talking about the story, not just about the puzzles.","3030 S. Rural Road, Tempe, AZ 85282 (Show on map)"
509,arizona,/phoenix,/phoenix/quests/escape-narrative-the-story-room,1,"First time to do a escape room. Six of us decided to try this for entertainment and it was great. Not just going around a room and finding keys. We had to think, use clues, use a computer, put puzzles together and search as a team. The owner was just great and very nice. Explained everything very well. Exciting and thought provoking.","Escape room ""The Story Room"" by Escape Narrative in Phoenix","Description:At Escape Narrative, the room starts with a strong story that causes the situational stress and barriers, and the puzzles occur organically from that story arc. When a team leaves they should be talking about the story, not just about the puzzles.","3030 S. Rural Road, Tempe, AZ 85282 (Show on map)"
510,arizona,/phoenix,/phoenix/quests/escape-narrative-the-story-room,2,I have done a bunch of escape rooms across the US but this was the best experience! I loved how we were part of the story and used modern technology to solve the mystery!!! Great time was had by all. My 18yr old nephew was a little freaked out but still had fun!!,"Escape room ""The Story Room"" by Escape Narrative in Phoenix","Description:At Escape Narrative, the room starts with a strong story that causes the situational stress and barriers, and the puzzles occur organically from that story arc. When a team leaves they should be talking about the story, not just about the puzzles.","3030 S. Rural Road, Tempe, AZ 85282 (Show on map)"
511,arizona,/phoenix,/phoenix/quests/escape-rooms-mesa-outbreak,0,"Fun time! We did the Outbreak Room with our kids 7, 11, 13, 15. It was a little difficult for us, but we had a great time! We will be back someday! The staff was nice and the room was really cool!","Escape room ""Outbreak!"" by Escape Rooms Mesa in Phoenix",Description:A lethal virus has been released in the lab! You and your colleagues have 60 minutes to decontaminate the lab before the safeties kick in and all life in the room is extinguished.,"86 W University Dr #100, Mesa, AZ 85201 (Show on map)"
512,arizona,/phoenix,/phoenix/quests/escape-rooms-mesa-outbreak,1,"We just celebrated our son's 11th birthday with a group of his friends in the ""Outbreak"" room! They had fun, and it was very tricky. We got some helpful clues but did not make it out in time! The building is nicely decorated and very cool on a hot summer day! Staff was great too. We would go back and recommend to others.","Escape room ""Outbreak!"" by Escape Rooms Mesa in Phoenix",Description:A lethal virus has been released in the lab! You and your colleagues have 60 minutes to decontaminate the lab before the safeties kick in and all life in the room is extinguished.,"86 W University Dr #100, Mesa, AZ 85201 (Show on map)"
513,arizona,/phoenix,/phoenix/quests/escape-rooms-mesa-outbreak,2,A great night out! Well done. Can't wait to try another one.,"Escape room ""Outbreak!"" by Escape Rooms Mesa in Phoenix",Description:A lethal virus has been released in the lab! You and your colleagues have 60 minutes to decontaminate the lab before the safeties kick in and all life in the room is extinguished.,"86 W University Dr #100, Mesa, AZ 85201 (Show on map)"
514,arizona,/phoenix,/phoenix/quests/Key-Quest-The-Cellar,0,Great place and the staff even better.,"Escape room ""The Cellar"" by Key Quest in Phoenix",Description:You wake up chained and bound in a dark creepy cellar. A chill runs down your spine when you realize you were captured and brought here by a psychopathic serial killer. It was all over the news for the last two months: missing people turning up quartered and brutally beaten. Can you escape your fate?,"3335 West Peoria Avenue, Phoenix AZ, 85029 (Show on map)"
515,arizona,/phoenix,/phoenix/quests/Key-Quest-The-Cellar,1,We had such a great time at this Escape room.   We were a group of 9 and we were able to finish the quest in under 45 mins. Yes we did use our hints but we still figured it out. We did the room called 'The Cellar'  and it was really fun. We will be doing it again.,"Escape room ""The Cellar"" by Key Quest in Phoenix",Description:You wake up chained and bound in a dark creepy cellar. A chill runs down your spine when you realize you were captured and brought here by a psychopathic serial killer. It was all over the news for the last two months: missing people turning up quartered and brutally beaten. Can you escape your fate?,"3335 West Peoria Avenue, Phoenix AZ, 85029 (Show on map)"
516,arizona,/phoenix,/phoenix/quests/Key-Quest-The-Cellar,2,Had a great time with my wife and son's.Would definitely do it again,"Escape room ""The Cellar"" by Key Quest in Phoenix",Description:You wake up chained and bound in a dark creepy cellar. A chill runs down your spine when you realize you were captured and brought here by a psychopathic serial killer. It was all over the news for the last two months: missing people turning up quartered and brutally beaten. Can you escape your fate?,"3335 West Peoria Avenue, Phoenix AZ, 85029 (Show on map)"
517,arizona,/phoenix,/phoenix/quests/the-puzzle-effect-phoenix-curse-on-the-emerald-seas,0,Fun! I wasn't sure what to expect it it was a fun challenge and I can't wait to try other challenges!,"Escape room ""Curse on the Emerald Seas"" by The Puzzle Effect in Phoenix","Description:Upon escaping the Crimson Storm, you and your crew have found yourselves adrift and come across the mysterious ship known as The Emerald Seas. Legends tell that this ship was cursed when its crew mutinied and traded their captain's heart for unknown treasures. Witnesses say the ship only appears for an hour before sinking below the water. You and your crew board the ship in hopes of dispelling the curse and claim the ship as your own before it returns to the watery depths.","4700 N Central Ave, Suite 102 Phoenix, AZ 85012 (Show on map)"
518,arizona,/phoenix,/phoenix/quests/the-puzzle-effect-phoenix-curse-on-the-emerald-seas,1,My family visited Phoenix Escape Room at the recommendation of a friend. Our ages varied from 6-46 -- and we all had an amazing time. The whole experience was really well done. I'd recommend them in a second.,"Escape room ""Curse on the Emerald Seas"" by The Puzzle Effect in Phoenix","Description:Upon escaping the Crimson Storm, you and your crew have found yourselves adrift and come across the mysterious ship known as The Emerald Seas. Legends tell that this ship was cursed when its crew mutinied and traded their captain's heart for unknown treasures. Witnesses say the ship only appears for an hour before sinking below the water. You and your crew board the ship in hopes of dispelling the curse and claim the ship as your own before it returns to the watery depths.","4700 N Central Ave, Suite 102 Phoenix, AZ 85012 (Show on map)"
519,arizona,/phoenix,/phoenix/quests/the-puzzle-effect-phoenix-curse-on-the-emerald-seas,2,"I just finished their two new rooms, The Path and Curse on the Emerald Sea, at their new location and I must say that they were both quite well done and very indicative of the care they put into the business. Both rooms had great set designs, ambiance, and the puzzles were creative and, excluding one that I just wasn't getting for a bit, just the right side of difficult but achievable. I want to also praise the staff, they were all friendly and funny and each had their own unique style that I think really brings an air of friendliness to the business that you don't see in a lot of escape rooms. They clearly care about you having a good time. If you're looking for something to do I really recommend giving these rooms a try, where else can you find yourself in the hold of a ship, a zen garden, search for a magical creature, and help save a city in one day? Go, go do it now.","Escape room ""Curse on the Emerald Seas"" by The Puzzle Effect in Phoenix","Description:Upon escaping the Crimson Storm, you and your crew have found yourselves adrift and come across the mysterious ship known as The Emerald Seas. Legends tell that this ship was cursed when its crew mutinied and traded their captain's heart for unknown treasures. Witnesses say the ship only appears for an hour before sinking below the water. You and your crew board the ship in hopes of dispelling the curse and claim the ship as your own before it returns to the watery depths.","4700 N Central Ave, Suite 102 Phoenix, AZ 85012 (Show on map)"
520,arizona,/phoenix,/phoenix/quests/the-puzzle-effect-phoenix-pipe-works,0,Really fun with a group of people. You are locked in a room and have to use the clues and riddles given to you in order to escape. I enjoyed it and you will too.,"Escape room ""Pipe Works"" by The Puzzle Effect in Phoenix","Description:Power is running low in the underground industrial city of Dystopia and the energy systems are failing. The high council has appointed your two engineering teams to fix those systems. The city is losing power fast, compete head-to-head or cooperatively to activate your team’s subsystems and return power to the station.","4700 N Central Ave, Suite 102 Phoenix, AZ 85012 (Show on map)"
521,arizona,/phoenix,/phoenix/quests/the-puzzle-effect-phoenix-pipe-works,1,My daughter and I had a great time at this place.  We had so much fun solving the riddles that we went back and did another room.  We really enjoyed working with the other people to figure out the riddles and unlock the clues.  It was really fun and interesting.,"Escape room ""Pipe Works"" by The Puzzle Effect in Phoenix","Description:Power is running low in the underground industrial city of Dystopia and the energy systems are failing. The high council has appointed your two engineering teams to fix those systems. The city is losing power fast, compete head-to-head or cooperatively to activate your team’s subsystems and return power to the station.","4700 N Central Ave, Suite 102 Phoenix, AZ 85012 (Show on map)"
522,arizona,/phoenix,/phoenix/quests/the-puzzle-effect-phoenix-pipe-works,2,"We went to the new location (and newly renamed) Puzzle Effect and found the same Top Notch customer service as the original location. The manager, Marian, who was also our gamemaster, was super nice and welcoming. We did the Pipe Works, which turned out to be a good, solid escape room. This room could be divided into 2 teams racing against each other, or as we did it, one team. This was a fun room, run by a fun staff. Marian was a great gamemaster, and she knew exactly when we needed nudges and help. (Thx, Marian!) We highly recommend this location to beginners and experienced gamers alike.","Escape room ""Pipe Works"" by The Puzzle Effect in Phoenix","Description:Power is running low in the underground industrial city of Dystopia and the energy systems are failing. The high council has appointed your two engineering teams to fix those systems. The city is losing power fast, compete head-to-head or cooperatively to activate your team’s subsystems and return power to the station.","4700 N Central Ave, Suite 102 Phoenix, AZ 85012 (Show on map)"
523,arizona,/phoenix,/phoenix/quests/escape-house-mesa-the-millionaires-loft,0,We had such a great time doing the millionaires loft here!  We have done escape rooms in multiple cities around the US and this was one of the best!  The staff made us feel so welcome and made sure we had a great time!  The room was very unique and challenging and we were able to finish it with only a minute to spare. We used a couple hints and they were well thought out giving just enough to point us in the right direction but not just giving away free information. I recommend this place to anyone that enjoys an hour of great family friendly fun!  We will definitely be back to try the other rooms!,"Escape room ""The Millionaire's Loft"" by Escape House Mesa in Phoenix","Description:You are loft-sitting for your Uncle who is out of town. The maintenance crew is coming in to change the cameras. Since the cameras will be off for the next hour, your uncle wants you to sit in his loft until they are back online. Rumor has it, he stores a lot of cash in the room. Can you find his loot before the cameras come back on?","3460 E Southern Ave #110, Mesa, AZ 85204 (Show on map)"
524,arizona,/phoenix,/phoenix/quests/escape-house-mesa-the-millionaires-loft,1,Had a great experience at the Escape House Mesa! Did the Millionaire's Lounge and escaped with 8 minutes left! The staff was AWESOME!! I highly recommend escaping or trying to escape from their rooms!! We had a blast and are looking forward to escaping their other rooms soon!!!,"Escape room ""The Millionaire's Loft"" by Escape House Mesa in Phoenix","Description:You are loft-sitting for your Uncle who is out of town. The maintenance crew is coming in to change the cameras. Since the cameras will be off for the next hour, your uncle wants you to sit in his loft until they are back online. Rumor has it, he stores a lot of cash in the room. Can you find his loot before the cameras come back on?","3460 E Southern Ave #110, Mesa, AZ 85204 (Show on map)"
525,arizona,/phoenix,/phoenix/quests/escape-house-mesa-the-millionaires-loft,2,"We had a great anniversary at Escape House Mesa. One of the owners, Adam, was our gamemaster, and he showed us a super time. (Thanks, Adam!) We did ""The Millionaire's Loft"" and had a blast! Adam gave us just the right amount of help when needed. We escaped with 38 seconds left. We had such fun, we signed up for ""The Detective's Office"" immediately afterward. We can't wait to do ""Flood the City"". I would say that this business is a ""must-do"" escape room experience for newbies and experienced pros alike. If you like puzzles, you will like Escape House Mesa.","Escape room ""The Millionaire's Loft"" by Escape House Mesa in Phoenix","Description:You are loft-sitting for your Uncle who is out of town. The maintenance crew is coming in to change the cameras. Since the cameras will be off for the next hour, your uncle wants you to sit in his loft until they are back online. Rumor has it, he stores a lot of cash in the room. Can you find his loot before the cameras come back on?","3460 E Southern Ave #110, Mesa, AZ 85204 (Show on map)"
526,arizona,/phoenix,/phoenix/quests/eludesions-escape-rooms-runestone,0,"My husband and I have done over 20 different escape rooms within Phoenix and Pittsburgh.  Runestone is definitely one of our favorites!  First of all we were blown away by the lobby.  Not at all what I was expecting to find next to the discout movie theater!  It is gorgeous and looks really upscale.  We enjoyed the room itself, Runestone.  It had a nice mixture of different types of puzzles and our clue master was great.  Can't wait to go back and try one of the other rooms!","Escape room ""Runestone"" by Eludesions Escape Rooms in Phoenix","Description:The sacred Runestones have been discovered stolen and replaced by a series of impressive illusions. Without knowledge of their whereabouts or those responsible, the Council feared the Runestones would soon be used against the good men, women, and children of the realm. Through meditation, the Council managed to pinpoint the Stones’ energy to a precise location, but the knowledge gained was no less comforting.
Their fears became apparent upon learning that the dreaded and powerful wizard, known as Vayce, took possession of the stolen Runestones. With the help of the Runestones' colossal energy, Vayce prepares to extinguish the sun and all life with it. More concerning is that they fear Vayce may very well be invested into this atrocity.
Recover the sacred Runestones and return them to their correct position before Vayce succeeds in casting his final spell plunging the world into eternal darkness.","2710 W Bell Road, Suite 1200, Phoenix, AZ 85053 (Show on map)"
527,arizona,/phoenix,/phoenix/quests/eludesions-escape-rooms-runestone,1,Amazing experience! We went tonight as a family and went through Runestone and I was fantastic. We've been to loads of other escape rooms and this was by FAR the best! It can be difficult but it is a challenging and rewarding experience! I can't wait to go to their other rooms!,"Escape room ""Runestone"" by Eludesions Escape Rooms in Phoenix","Description:The sacred Runestones have been discovered stolen and replaced by a series of impressive illusions. Without knowledge of their whereabouts or those responsible, the Council feared the Runestones would soon be used against the good men, women, and children of the realm. Through meditation, the Council managed to pinpoint the Stones’ energy to a precise location, but the knowledge gained was no less comforting.
Their fears became apparent upon learning that the dreaded and powerful wizard, known as Vayce, took possession of the stolen Runestones. With the help of the Runestones' colossal energy, Vayce prepares to extinguish the sun and all life with it. More concerning is that they fear Vayce may very well be invested into this atrocity.
Recover the sacred Runestones and return them to their correct position before Vayce succeeds in casting his final spell plunging the world into eternal darkness.","2710 W Bell Road, Suite 1200, Phoenix, AZ 85053 (Show on map)"
528,arizona,/phoenix,/phoenix/quests/eludesions-escape-rooms-runestone,2,Best escape room experience yet!  Very well done guys!  Can't wait to come back again!  So much fun. We did the Runestone room and escaped successfully.,"Escape room ""Runestone"" by Eludesions Escape Rooms in Phoenix","Description:The sacred Runestones have been discovered stolen and replaced by a series of impressive illusions. Without knowledge of their whereabouts or those responsible, the Council feared the Runestones would soon be used against the good men, women, and children of the realm. Through meditation, the Council managed to pinpoint the Stones’ energy to a precise location, but the knowledge gained was no less comforting.
Their fears became apparent upon learning that the dreaded and powerful wizard, known as Vayce, took possession of the stolen Runestones. With the help of the Runestones' colossal energy, Vayce prepares to extinguish the sun and all life with it. More concerning is that they fear Vayce may very well be invested into this atrocity.
Recover the sacred Runestones and return them to their correct position before Vayce succeeds in casting his final spell plunging the world into eternal darkness.","2710 W Bell Road, Suite 1200, Phoenix, AZ 85053 (Show on map)"
529,arizona,/phoenix,/phoenix/quests/escape-room-101-dragon-tower,0,Could not have had more fun! The VR experience is unbelievable! Can’t wait to go back!,"Escape room ""Dragon Tower VR"" by Escape Room 101 in Phoenix","Description:An evil alchemist, a hungry dragon. Hardly the town for a few hapless travelers! Accused of a crime you didn’t commit, you must find a way to escape your prison before you meet your fiery fate.","7000 E Mayo Blvd #1030 Phoenix, AZ 85054 (Show on map)"
